,Unnamed: 0,State,Year,Season,Crop,Area,Production,Rainfall
52681,158432,Odisha,2015,Summer     ,Rice,27000.0,76000.0,1210.1
52688,158439,Odisha,2015,Winter     ,Rice,105000.0,199000.0,1210.1
52719,158470,Odisha,1998,Autumn     ,Rice,8844.0,8758.0,1357.1
52725,158476,Odisha,1998,Summer     ,Rice,2636.0,3537.0,1357.1
52735,158487,Odisha,1998,Winter     ,Rice,53941.0,98841.0,1357.1
52739,158491,Odisha,1999,Autumn     ,Rice,10000.0,8000.0,1484.3
52773,158525,Odisha,1999,Summer     ,Rice,2430.0,4080.0,1484.3
52778,158530,Odisha,1999,Winter     ,Rice,54000.0,89000.0,1484.3
52780,158532,Odisha,2000,Autumn     ,Rice,11970.0,9740.0,1097.2
52803,158555,Odisha,2000,Summer     ,Rice,1910.0,2850.0,1097.2
52813,158565,Odisha,2000,Winter     ,Rice,55560.0,60470.0,1097.2
52825,158577,Odisha,2001,Kharif     ,Rice,66000.0,101000.0,1672.5
52856,158608,Odisha,2002,Kharif     ,Rice,56000.0,48000.0,1102.8
52887,158639,Odisha,2003,Kharif     ,Rice,62000.0,110000.0,1648.2
52911,158663,Odisha,2004,Autumn     ,Rice,10000.0,8000.0,1290.4
52927,158679,Odisha,2004,Summer     ,Rice,3000.0,3000.0,1290.4
52945,158697,Odisha,2004,Winter     ,Rice,54000.0,96000.0,1290.4
52953,158705,Odisha,2005,Autumn     ,Rice,7000.0,4000.0,1503.4
52959,158711,Odisha,2005,Summer     ,Rice,5000.0,7000.0,1503.4
52970,158722,Odisha,2005,Winter     ,Rice,39000.0,60000.0,1503.4
52977,158729,Odisha,2006,Autumn     ,Rice,9000.0,8000.0,1716.9
52984,158736,Odisha,2006,Summer     ,Rice,3000.0,4000.0,1716.9
52995,158747,Odisha,2006,Winter     ,Rice,52000.0,97000.0,1716.9
53003,158755,Odisha,2007,Autumn     ,Rice,8000.0,8000.0,1633.8
53009,158761,Odisha,2007,Summer     ,Rice,4000.0,7000.0,1633.8
53020,158772,Odisha,2007,Winter     ,Rice,59000.0,116000.0,1633.8
53028,158780,Odisha,2008,Autumn     ,Rice,9000.0,8000.0,1538.9
53034,158786,Odisha,2008,Summer     ,Rice,2000.0,3000.0,1538.9
53045,158797,Odisha,2008,Winter     ,Rice,52000.0,86000.0,1538.9
53053,158805,Odisha,2009,Autumn     ,Rice,7000.0,6000.0,1330.3
53059,158811,Odisha,2009,Summer     ,Rice,4000.0,7000.0,1330.3
53070,158822,Odisha,2009,Winter     ,Rice,60000.0,114000.0,1330.3
53078,158830,Odisha,2010,Autumn     ,Rice,8000.0,8000.0,1291.9
53084,158836,Odisha,2010,Summer     ,Rice,3000.0,6000.0,1291.9
53094,158846,Odisha,2010,Winter     ,Rice,49000.0,112000.0,1291.9
53101,158853,Odisha,2011,Autumn     ,Rice,6000.0,5000.0,1346.2
53107,158859,Odisha,2011,Summer     ,Rice,1000.0,2000.0,1346.2
53118,158870,Odisha,2011,Winter     ,Rice,52000.0,67000.0,1346.2
53125,158877,Odisha,2012,Autumn     ,Rice,7000.0,7000.0,1405.9
53130,158882,Odisha,2012,Summer     ,Rice,115000.0,3000.0,1405.9
53140,158892,Odisha,2012,Winter     ,Rice,48000.0,108000.0,1405.9
53147,158899,Odisha,2013,Autumn     ,Rice,7000.0,7000.0,1632.4
53151,158903,Odisha,2013,Summer     ,Rice,4000.0,9000.0,1632.4
53160,158912,Odisha,2013,Winter     ,Rice,57000.0,153000.0,1632.4
53167,158919,Odisha,2014,Autumn     ,Rice,6000.0,7000.0,1536.9
53172,158924,Odisha,2014,Summer     ,Rice,5000.0,15000.0,1536.9
53182,158934,Odisha,2014,Winter     ,Rice,54000.0,161000.0,1536.9
53189,158941,Odisha,2015,Autumn     ,Rice,5000.0,3000.0,1210.1
53194,158946,Odisha,2015,Summer     ,Rice,2000.0,4000.0,1210.1
53204,158956,Odisha,2015,Winter     ,Rice,45000.0,54000.0,1210.1
53236,158988,Odisha,1998,Autumn     ,Rice,52393.0,38860.0,1357.1
53241,158993,Odisha,1998,Summer     ,Rice,8788.0,22388.0,1357.1
53252,159004,Odisha,1998,Winter     ,Rice,83207.0,133942.0,1357.1
53256,159008,Odisha,1999,Autumn     ,Rice,52000.0,66000.0,1484.3
53286,159038,Odisha,1999,Summer     ,Rice,18330.0,52750.0,1484.3
53290,159042,Odisha,1999,Winter     ,Rice,87000.0,172000.0,1484.3
53292,159044,Odisha,2000,Autumn     ,Rice,45440.0,13670.0,1097.2
53313,159065,Odisha,2000,Summer     ,Rice,9810.0,22750.0,1097.2
53323,159075,Odisha,2000,Winter     ,Rice,81790.0,62090.0,1097.2
53334,159086,Odisha,2001,Kharif     ,Rice,145000.0,269000.0,1672.5
53363,159115,Odisha,2002,Kharif     ,Rice,139000.0,157000.0,1102.8
53391,159143,Odisha,2003,Kharif     ,Rice,145000.0,257000.0,1648.2
53414,159166,Odisha,2004,Autumn     ,Rice,44000.0,38000.0,1290.4
53427,159179,Odisha,2004,Summer     ,Rice,22000.0,77000.0,1290.4
53444,159196,Odisha,2004,Winter     ,Rice,94000.0,140000.0,1290.4
53451,159203,Odisha,2005,Autumn     ,Rice,44000.0,52000.0,1503.4
53457,159209,Odisha,2005,Summer     ,Rice,18000.0,51000.0,1503.4
53467,159219,Odisha,2005,Winter     ,Rice,89000.0,191000.0,1503.4
53475,159227,Odisha,2006,Autumn     ,Rice,43000.0,58000.0,1716.9
53480,159232,Odisha,2006,Summer     ,Rice,16000.0,55000.0,1716.9
53490,159242,Odisha,2006,Winter     ,Rice,85000.0,175000.0,1716.9
53498,159250,Odisha,2007,Autumn     ,Rice,40000.0,57000.0,1633.8
53503,159255,Odisha,2007,Summer     ,Rice,18000.0,58000.0,1633.8
53514,159266,Odisha,2007,Winter     ,Rice,90000.0,201000.0,1633.8
53521,159273,Odisha,2008,Autumn     ,Rice,46000.0,65000.0,1538.9
53526,159278,Odisha,2008,Summer     ,Rice,20000.0,75000.0,1538.9
53537,159289,Odisha,2008,Winter     ,Rice,85000.0,192000.0,1538.9
53544,159296,Odisha,2009,Autumn     ,Rice,40000.0,28000.0,1330.3
53548,159300,Odisha,2009,Summer     ,Rice,18000.0,55000.0,1330.3
53557,159309,Odisha,2009,Winter     ,Rice,82000.0,97000.0,1330.3
53565,159317,Odisha,2010,Autumn     ,Rice,43000.0,17000.0,1291.9
53570,159322,Odisha,2010,Summer     ,Rice,23000.0,83000.0,1291.9
53581,159333,Odisha,2010,Winter     ,Rice,87000.0,122000.0,1291.9
53588,159340,Odisha,2011,Autumn     ,Rice,36000.0,31000.0,1346.2
53593,159345,Odisha,2011,Summer     ,Rice,18000.0,69000.0,1346.2
53602,159354,Odisha,2011,Winter     ,Rice,83000.0,144000.0,1346.2
53610,159362,Odisha,2012,Autumn     ,Rice,39000.0,79000.0,1405.9
53614,159366,Odisha,2012,Summer     ,Rice,345000.0,71000.0,1405.9
53625,159377,Odisha,2012,Winter     ,Rice,81000.0,266000.0,1405.9
53633,159385,Odisha,2013,Autumn     ,Rice,44000.0,50000.0,1632.4
53637,159389,Odisha,2013,Summer     ,Rice,22000.0,95000.0,1632.4
53645,159397,Odisha,2013,Winter     ,Rice,96000.0,178000.0,1632.4
53653,159405,Odisha,2014,Autumn     ,Rice,47000.0,67000.0,1536.9
53657,159409,Odisha,2014,Summer     ,Rice,24000.0,91000.0,1536.9
53665,159417,Odisha,2014,Winter     ,Rice,103000.0,265000.0,1536.9
53672,159424,Odisha,2015,Autumn     ,Rice,49000.0,28000.0,1210.1
53677,159429,Odisha,2015,Summer     ,Rice,8000.0,29000.0,1210.1
53685,159437,Odisha,2015,Winter     ,Rice,91000.0,98000.0,1210.1
53710,159462,Odisha,1998,Autumn     ,Rice,15569.0,5262.0,1357.1
53714,159467,Odisha,1998,Summer     ,Rice,19922.0,38693.0,1357.1
53722,159475,Odisha,1998,Winter     ,Rice,74383.0,110247.0,1357.1
53726,159479,Odisha,1999,Autumn     ,Rice,16000.0,19000.0,1484.3
53755,159508,Odisha,1999,Summer     ,Rice,17270.0,39860.0,1484.3
53759,159512,Odisha,1999,Winter     ,Rice,79000.0,162000.0,1484.3
53761,159514,Odisha,2000,Autumn     ,Rice,14450.0,7940.0,1097.2
53782,159535,Odisha,2000,Summer     ,Rice,16860.0,36140.0,1097.2
53791,159544,Odisha,2000,Winter     ,Rice,72100.0,90440.0,1097.2
53802,159555,Odisha,2001,Kharif     ,Rice,117000.0,221000.0,1672.5
53831,159584,Odisha,2002,Kharif     ,Rice,122000.0,129000.0,1102.8
53856,159609,Odisha,2003,Kharif     ,Rice,117000.0,173000.0,1648.2
53876,159629,Odisha,2004,Autumn     ,Rice,14000.0,12000.0,1290.4
53887,159641,Odisha,2004,Summer     ,Rice,23000.0,56000.0,1290.4
53901,159655,Odisha,2004,Winter     ,Rice,82000.0,137000.0,1290.4
53908,159662,Odisha,2005,Autumn     ,Rice,13000.0,16000.0,1503.4
53913,159667,Odisha,2005,Summer     ,Rice,21000.0,51000.0,1503.4
53924,159678,Odisha,2005,Winter     ,Rice,86000.0,185000.0,1503.4
53931,159685,Odisha,2006,Autumn     ,Rice,16000.0,20000.0,1716.9
53936,159690,Odisha,2006,Summer     ,Rice,29000.0,63000.0,1716.9
53944,159698,Odisha,2006,Winter     ,Rice,88000.0,193000.0,1716.9
53951,159705,Odisha,2007,Autumn     ,Rice,14000.0,14000.0,1633.8
53956,159710,Odisha,2007,Summer     ,Rice,26000.0,71000.0,1633.8
53966,159720,Odisha,2007,Winter     ,Rice,85000.0,166000.0,1633.8
53973,159727,Odisha,2008,Autumn     ,Rice,15000.0,16000.0,1538.9
53978,159732,Odisha,2008,Summer     ,Rice,29000.0,88000.0,1538.9
53986,159740,Odisha,2008,Winter     ,Rice,82000.0,139000.0,1538.9
53993,159747,Odisha,2009,Autumn     ,Rice,16000.0,17000.0,1330.3
53997,159751,Odisha,2009,Summer     ,Rice,28000.0,87000.0,1330.3
54006,159760,Odisha,2009,Winter     ,Rice,84000.0,191000.0,1330.3
54013,159767,Odisha,2010,Autumn     ,Rice,14000.0,12000.0,1291.9
54019,159773,Odisha,2010,Summer     ,Rice,27000.0,91000.0,1291.9
54026,159780,Odisha,2010,Winter     ,Rice,87000.0,205000.0,1291.9
54033,159787,Odisha,2011,Autumn     ,Rice,16000.0,7000.0,1346.2
54039,159793,Odisha,2011,Summer     ,Rice,31000.0,134000.0,1346.2
54046,159801,Odisha,2011,Winter     ,Rice,85000.0,145000.0,1346.2
54053,159808,Odisha,2012,Autumn     ,Rice,14000.0,36000.0,1405.9
54059,159814,Odisha,2012,Summer     ,Rice,448000.0,113000.0,1405.9
54067,159822,Odisha,2012,Winter     ,Rice,88000.0,412000.0,1405.9
54074,159829,Odisha,2013,Autumn     ,Rice,15000.0,24000.0,1632.4
54077,159832,Odisha,2013,Summer     ,Rice,28000.0,110000.0,1632.4
54084,159839,Odisha,2013,Winter     ,Rice,94000.0,286000.0,1632.4
54091,159846,Odisha,2014,Autumn     ,Rice,17000.0,36000.0,1536.9
54096,159851,Odisha,2014,Summer     ,Rice,27000.0,106000.0,1536.9
54103,159858,Odisha,2014,Winter     ,Rice,84000.0,290000.0,1536.9
54108,159863,Odisha,2015,Autumn     ,Rice,17000.0,9000.0,1210.1
54111,159866,Odisha,2015,Summer     ,Rice,29000.0,113000.0,1210.1
54118,159873,Odisha,2015,Winter     ,Rice,86000.0,209000.0,1210.1
54152,159907,Odisha,1998,Autumn     ,Rice,102517.0,57056.0,1357.1
54159,159914,Odisha,1998,Summer     ,Rice,3200.0,3722.0,1357.1
54169,159924,Odisha,1998,Winter     ,Rice,115039.0,106112.0,1357.1
54173,159928,Odisha,1999,Autumn     ,Rice,106000.0,88000.0,1484.3
54207,159962,Odisha,1999,Summer     ,Rice,5210.0,7110.0,1484.3
54211,159966,Odisha,1999,Winter     ,Rice,128000.0,149000.0,1484.3
54213,159968,Odisha,2000,Autumn     ,Rice,103760.0,43340.0,1097.2
54237,159992,Odisha,2000,Summer     ,Rice,2220.0,3330.0,1097.2
54247,160002,Odisha,2000,Winter     ,Rice,116280.0,74560.0,1097.2
54258,160013,Odisha,2001,Kharif     ,Rice,247000.0,243000.0,1672.5
54291,160046,Odisha,2002,Kharif     ,Rice,226000.0,74000.0,1102.8
54322,160078,Odisha,2003,Kharif     ,Rice,242000.0,249000.0,1648.2
54349,160105,Odisha,2004,Autumn     ,Rice,103000.0,79000.0,1290.4
54368,160124,Odisha,2004,Summer     ,Rice,4000.0,6000.0,1290.4
54383,160139,Odisha,2004,Winter     ,Rice,126000.0,160000.0,1290.4
54391,160147,Odisha,2005,Autumn     ,Rice,88000.0,69000.0,1503.4
54397,160153,Odisha,2005,Summer     ,Rice,1000.0,2000.0,1503.4
54407,160163,Odisha,2005,Winter     ,Rice,123000.0,170000.0,1503.4
54415,160171,Odisha,2006,Autumn     ,Rice,101000.0,92000.0,1716.9
54421,160177,Odisha,2006,Summer     ,Rice,1000.0,2000.0,1716.9
54430,160186,Odisha,2006,Winter     ,Rice,122000.0,179000.0,1716.9
54438,160194,Odisha,2007,Autumn     ,Rice,96000.0,110000.0,1633.8
54444,160200,Odisha,2007,Summer     ,Rice,2000.0,4000.0,1633.8
54453,160210,Odisha,2007,Winter     ,Rice,118000.0,187000.0,1633.8
54461,160218,Odisha,2008,Autumn     ,Rice,96000.0,106000.0,1538.9
54466,160223,Odisha,2008,Summer     ,Rice,1000.0,3000.0,1538.9
54476,160233,Odisha,2008,Winter     ,Rice,121000.0,187000.0,1538.9
54484,160241,Odisha,2009,Autumn     ,Rice,88000.0,51000.0,1330.3
54498,160255,Odisha,2009,Winter     ,Rice,118000.0,94000.0,1330.3
54506,160263,Odisha,2010,Autumn     ,Rice,93000.0,30000.0,1291.9
54519,160277,Odisha,2010,Winter     ,Rice,118000.0,108000.0,1291.9
54527,160285,Odisha,2011,Autumn     ,Rice,78000.0,92000.0,1346.2
54532,160290,Odisha,2011,Summer     ,Rice,2000.0,3000.0,1346.2
54543,160301,Odisha,2011,Winter     ,Rice,113000.0,246000.0,1346.2
54551,160309,Odisha,2012,Autumn     ,Rice,84000.0,156000.0,1405.9
54557,160315,Odisha,2012,Summer     ,Rice,472000.0,2000.0,1405.9
54565,160323,Odisha,2012,Winter     ,Rice,119000.0,316000.0,1405.9
54573,160331,Odisha,2013,Autumn     ,Rice,86000.0,131000.0,1632.4
54579,160337,Odisha,2013,Summer     ,Rice,2000.0,5000.0,1632.4
54585,160343,Odisha,2013,Winter     ,Rice,123000.0,276000.0,1632.4
54593,160351,Odisha,2014,Autumn     ,Rice,77000.0,150000.0,1536.9
54598,160356,Odisha,2014,Summer     ,Rice,1000.0,2000.0,1536.9
54606,160364,Odisha,2014,Winter     ,Rice,118000.0,345000.0,1536.9
54614,160372,Odisha,2015,Autumn     ,Rice,80000.0,71000.0,1210.1
54620,160378,Odisha,2015,Summer     ,Rice,1000.0,1000.0,1210.1
54629,160387,Odisha,2015,Winter     ,Rice,114000.0,156000.0,1210.1
54636,161270,Punjab,1997,Kharif     ,Rice,292000.0,879000.0,690.1
54650,161284,Punjab,1998,Kharif     ,Rice,305000.0,878000.0,588.6
54663,161297,Punjab,1999,Kharif     ,Rice,319000.0,991000.0,364.4
54676,161310,Punjab,2000,Kharif     ,Rice,319000.0,972000.0,405.3
54687,161321,Punjab,2001,Kharif     ,Rice,319000.0,958000.0,441.0
54698,161332,Punjab,2002,Kharif     ,Rice,311000.0,879000.0,274.7
54710,161344,Punjab,2003,Kharif     ,Rice,326000.0,872000.0,424.6
54723,161357,Punjab,2004,Kharif     ,Rice,334000.0,1034000.0,351.7
54734,161369,Punjab,2005,Kharif     ,Rice,345000.0,1003000.0,552.0
54744,161379,Punjab,2006,Kharif     ,Rice,178000.0,538000.0,647.7
54753,161388,Punjab,2007,Kharif     ,Rice,178000.0,546000.0,594.8
54763,161398,Punjab,2008,Kharif     ,Rice,183000.0,532000.0,717.1
54771,161406,Punjab,2009,Kharif     ,Rice,185000.0,501000.0,361.2
54780,161415,Punjab,2010,Kharif     ,Rice,186000.0,503000.0,451.5
54789,161424,Punjab,2011,Kharif     ,Rice,184000.0,482000.0,705.2
54797,161432,Punjab,2012,Kharif     ,Rice,185000.0,544000.0,493.6
54809,161444,Punjab,2013,Kharif     ,Rice,182000.0,518000.0,586.6
54819,161454,Punjab,2014,Kharif     ,Rice,182000.0,505000.0,382.7
54829,161464,Punjab,2007,Kharif     ,Rice,99000.0,466000.0,594.8
54838,161473,Punjab,2008,Kharif     ,Rice,102000.0,485000.0,717.1
54846,161481,Punjab,2009,Kharif     ,Rice,104000.0,496000.0,361.2
54854,161489,Punjab,2010,Kharif     ,Rice,105000.0,465000.0,451.5
54862,161497,Punjab,2011,Kharif     ,Rice,105000.0,459000.0,705.2
54870,161505,Punjab,2012,Kharif     ,Rice,106000.0,490000.0,493.6
54878,161513,Punjab,2013,Kharif     ,Rice,107000.0,500000.0,586.6
54887,161522,Punjab,2014,Kharif     ,Rice,108000.0,507000.0,382.7
54895,161530,Punjab,1997,Kharif     ,Rice,53000.0,212000.0,690.1
54906,161541,Punjab,1998,Kharif     ,Rice,84000.0,287000.0,588.6
54916,161551,Punjab,1999,Kharif     ,Rice,99000.0,392000.0,364.4
54926,161561,Punjab,2000,Kharif     ,Rice,99000.0,350000.0,405.3
54935,161570,Punjab,2001,Kharif     ,Rice,82000.0,307000.0,441.0
54947,161582,Punjab,2002,Kharif     ,Rice,107000.0,367000.0,274.7
54962,161597,Punjab,2003,Kharif     ,Rice,105000.0,419000.0,424.6
54975,161610,Punjab,2004,Kharif     ,Rice,102000.0,415000.0,351.7
54987,161622,Punjab,2005,Kharif     ,Rice,95000.0,385000.0,552.0
54999,161634,Punjab,2006,Kharif     ,Rice,87000.0,358000.0,647.7
55010,161645,Punjab,2007,Kharif     ,Rice,86000.0,368000.0,594.8
55019,161654,Punjab,2008,Kharif     ,Rice,97000.0,427000.0,717.1
55028,161663,Punjab,2009,Kharif     ,Rice,104000.0,476000.0,361.2
55036,161671,Punjab,2010,Kharif     ,Rice,107000.0,437000.0,451.5
55045,161680,Punjab,2011,Kharif     ,Rice,101000.0,409000.0,705.2
55053,161688,Punjab,2012,Kharif     ,Rice,107000.0,458000.0,493.6
55063,161698,Punjab,2013,Kharif     ,Rice,111000.0,501000.0,586.6
55072,161707,Punjab,2014,Kharif     ,Rice,119000.0,529000.0,382.7
55078,161713,Punjab,1997,Kharif     ,Rice,56000.0,214000.0,690.1
55089,161724,Punjab,1998,Kharif     ,Rice,82000.0,246000.0,588.6
55097,161732,Punjab,1999,Kharif     ,Rice,90000.0,305000.0,364.4
55106,161741,Punjab,2000,Kharif     ,Rice,90000.0,310000.0,405.3
55115,161750,Punjab,2001,Kharif     ,Rice,70000.0,267000.0,441.0
55124,161759,Punjab,2002,Kharif     ,Rice,86000.0,280000.0,274.7
55135,161771,Punjab,2003,Kharif     ,Rice,84000.0,308000.0,424.6
55146,161783,Punjab,2004,Kharif     ,Rice,88000.0,337000.0,351.7
55156,161794,Punjab,2005,Kharif     ,Rice,86000.0,339000.0,552.0
55166,161805,Punjab,2006,Kharif     ,Rice,85000.0,338000.0,647.7
55174,161813,Punjab,2007,Kharif     ,Rice,87000.0,351000.0,594.8
55181,161820,Punjab,2008,Kharif     ,Rice,95000.0,414000.0,717.1
55187,161826,Punjab,2009,Kharif     ,Rice,98000.0,414000.0,361.2
55193,161832,Punjab,2010,Kharif     ,Rice,101000.0,409000.0,451.5
55199,161838,Punjab,2011,Kharif     ,Rice,101000.0,405000.0,705.2
55204,161843,Punjab,2012,Kharif     ,Rice,102000.0,444000.0,493.6
55209,161848,Punjab,2013,Kharif     ,Rice,104000.0,443000.0,586.6
55214,161853,Punjab,2014,Kharif     ,Rice,106000.0,421000.0,382.7
55218,161857,Punjab,1997,Kharif     ,Rice,82000.0,302000.0,690.1
55226,161865,Punjab,1998,Kharif     ,Rice,83000.0,271000.0,588.6
55234,161873,Punjab,1999,Kharif     ,Rice,82000.0,302000.0,364.4
55241,161880,Punjab,2000,Kharif     ,Rice,84000.0,350000.0,405.3
55249,161888,Punjab,2001,Kharif     ,Rice,81000.0,324000.0,441.0
55258,161897,Punjab,2002,Kharif     ,Rice,80000.0,312000.0,274.7
55267,161906,Punjab,2003,Kharif     ,Rice,83000.0,364000.0,424.6
55274,161913,Punjab,2004,Kharif     ,Rice,85000.0,371000.0,351.7
55281,161920,Punjab,2005,Kharif     ,Rice,85000.0,361000.0,552.0
55287,161926,Punjab,2006,Kharif     ,Rice,84000.0,340000.0,647.7
55291,161930,Punjab,2007,Kharif     ,Rice,84000.0,383000.0,594.8
55297,161936,Punjab,2008,Kharif     ,Rice,85000.0,363000.0,717.1
55302,161941,Punjab,2009,Kharif     ,Rice,86000.0,391000.0,361.2
55305,161944,Punjab,2010,Kharif     ,Rice,87000.0,366000.0,451.5
55307,161946,Punjab,2011,Kharif     ,Rice,86000.0,364000.0,705.2
55311,161950,Punjab,2012,Kharif     ,Rice,86000.0,384000.0,493.6
55318,161957,Punjab,2013,Kharif     ,Rice,86000.0,351000.0,586.6
55323,161962,Punjab,2014,Kharif     ,Rice,86000.0,374000.0,382.7
55332,161971,Punjab,2012,Kharif     ,Rice,85000.0,291000.0,493.6
55341,161980,Punjab,2013,Kharif     ,Rice,92000.0,293000.0,586.6
55348,161987,Punjab,2014,Kharif     ,Rice,97000.0,297000.0,382.7
55354,161993,Punjab,1997,Kharif     ,Rice,252000.0,910000.0,690.1
55366,162005,Punjab,1998,Kharif     ,Rice,275000.0,922000.0,588.6
55376,162015,Punjab,1999,Kharif     ,Rice,280000.0,982000.0,364.4
55386,162025,Punjab,2000,Kharif     ,Rice,248000.0,898000.0,405.3
55396,162035,Punjab,2001,Kharif     ,Rice,230000.0,864000.0,441.0
55408,162047,Punjab,2002,Kharif     ,Rice,234000.0,824000.0,274.7
55421,162060,Punjab,2003,Kharif     ,Rice,244000.0,903000.0,424.6
55434,162073,Punjab,2004,Kharif     ,Rice,238000.0,941000.0,351.7
55447,162086,Punjab,2005,Kharif     ,Rice,236000.0,956000.0,552.0
55460,162099,Punjab,2006,Kharif     ,Rice,235000.0,948000.0,647.7
55473,162112,Punjab,2007,Kharif     ,Rice,243000.0,1010000.0,594.8
55484,162123,Punjab,2008,Kharif     ,Rice,260000.0,1051000.0,717.1
55496,162135,Punjab,2009,Kharif     ,Rice,262000.0,964000.0,361.2
55506,162145,Punjab,2010,Kharif     ,Rice,258000.0,954000.0,451.5
55515,162154,Punjab,2011,Kharif     ,Rice,257000.0,889000.0,705.2
55525,162164,Punjab,2012,Kharif     ,Rice,182000.0,766000.0,493.6
55533,162172,Punjab,2013,Kharif     ,Rice,183000.0,766000.0,586.6
55540,162179,Punjab,2014,Kharif     ,Rice,189000.0,733000.0,382.7
55547,162186,Punjab,1997,Kharif     ,Rice,181000.0,509000.0,690.1
55556,162195,Punjab,1998,Kharif     ,Rice,187000.0,465000.0,588.6
55567,162206,Punjab,1999,Kharif     ,Rice,198000.0,561000.0,364.4
55578,162217,Punjab,2000,Kharif     ,Rice,191000.0,569000.0,405.3
55587,162226,Punjab,2001,Kharif     ,Rice,194000.0,571000.0,441.0
55596,162235,Punjab,2002,Kharif     ,Rice,189000.0,547000.0,274.7
55605,162244,Punjab,2003,Kharif     ,Rice,193000.0,587000.0,424.6
55615,162255,Punjab,2004,Kharif     ,Rice,202000.0,641000.0,351.7
55626,162266,Punjab,2005,Kharif     ,Rice,190000.0,590000.0,552.0
55635,162276,Punjab,2006,Kharif     ,Rice,201000.0,636000.0,647.7
55644,162285,Punjab,2007,Kharif     ,Rice,191000.0,617000.0,594.8
55652,162293,Punjab,2008,Kharif     ,Rice,201000.0,663000.0,717.1
55660,162301,Punjab,2009,Kharif     ,Rice,204000.0,640000.0,361.2
55670,162311,Punjab,2010,Kharif     ,Rice,204000.0,705000.0,451.5
55680,162321,Punjab,2011,Kharif     ,Rice,201000.0,649000.0,705.2
55689,162330,Punjab,2012,Kharif     ,Rice,174000.0,542000.0,493.6
55697,162338,Punjab,2013,Kharif     ,Rice,173000.0,507000.0,586.6
55704,162346,Punjab,2014,Kharif     ,Rice,173000.0,452000.0,382.7
55715,162357,Punjab,1997,Kharif     ,Rice,56000.0,169000.0,690.1
55726,162368,Punjab,1998,Kharif     ,Rice,59000.0,171000.0,588.6
55738,162380,Punjab,1999,Kharif     ,Rice,61000.0,178000.0,364.4
55750,162392,Punjab,2000,Kharif     ,Rice,63000.0,192000.0,405.3
55762,162404,Punjab,2001,Kharif     ,Rice,60000.0,171000.0,441.0
55773,162415,Punjab,2002,Kharif     ,Rice,56000.0,159000.0,274.7
55785,162427,Punjab,2003,Kharif     ,Rice,58000.0,179000.0,424.6
55797,162439,Punjab,2004,Kharif     ,Rice,58000.0,171000.0,351.7
55807,162449,Punjab,2005,Kharif     ,Rice,61000.0,182000.0,552.0
55819,162461,Punjab,2006,Kharif     ,Rice,56000.0,157000.0,647.7
55830,162472,Punjab,2007,Kharif     ,Rice,56000.0,185000.0,594.8
55840,162482,Punjab,2008,Kharif     ,Rice,60000.0,209000.0,717.1
55851,162493,Punjab,2009,Kharif     ,Rice,70000.0,248000.0,361.2
55862,162504,Punjab,2010,Kharif     ,Rice,73000.0,261000.0,451.5
55873,162515,Punjab,2011,Kharif     ,Rice,74000.0,269000.0,705.2
55886,162528,Punjab,2012,Kharif     ,Rice,70000.0,252000.0,493.6
55898,162540,Punjab,2013,Kharif     ,Rice,70000.0,252000.0,586.6
55908,162550,Punjab,2014,Kharif     ,Rice,71000.0,244000.0,382.7
55918,162560,Punjab,1997,Kharif     ,Rice,126000.0,422000.0,690.1
55930,162572,Punjab,1998,Kharif     ,Rice,134000.0,436000.0,588.6
55941,162583,Punjab,1999,Kharif     ,Rice,133000.0,464000.0,364.4
55950,162592,Punjab,2000,Kharif     ,Rice,136000.0,488000.0,405.3
55962,162604,Punjab,2001,Kharif     ,Rice,132000.0,445000.0,441.0
55972,162614,Punjab,2002,Kharif     ,Rice,133000.0,495000.0,274.7
55983,162625,Punjab,2003,Kharif     ,Rice,138000.0,465000.0,424.6
